Time,Channel A,Channel B
(ms),(mV),(mV)

705.72312725,0.83046260,0.22760820
705.75646325,0.84276570,0.22145670
705.78979925,0.84891720,0.20915350
705.82313525,0.84891720,0.20915350
705.85647125,0.85506890,0.20915350
705.88980725,0.86737200,0.28297240
705.92314325,0.86737200,0.28912400
705.95647925,0.86737200,0.33218500
705.98981525,0.87352360,0.39985230
706.02315125,0.87967510,0.43061020
706.05648725,0.89197830,0.47367120
706.08982325,0.89197830,0.52903540
706.12315925,0.89197830,0.54133860
706.15649525,0.89197830,0.52903540
706.18983125,0.89812980,0.55979330
706.22316725,0.89812980,0.55979330
706.25650325,0.90428140,0.57209640
706.28983925,0.90428140,0.61515740
706.32317525,0.91043300,0.69512790
706.35651125,0.91043300,0.73818890
706.38984726,0.91658460,0.84276570
706.42318326,0.91658460,0.98425190
706.45651926,0.91658460,1.13189000
706.48985526,0.92273620,1.32874000
706.52319126,0.92888770,1.51328700
706.55652726,0.92273620,1.77780500
706.58986326,0.92888770,1.99311000
706.62319926,0.92888770,2.23917300
706.65653526,0.93503930,2.45447800
706.68987126,0.92888770,2.65748000
706.72320726,0.92273620,2.80511800
706.75654326,0.91658460,2.90354300
706.78987926,0.90428140,2.96505900
706.82321526,0.90428140,2.95275600
706.85655126,0.90428140,2.87893700
706.88988726,0.90428140,2.73129900
706.92322326,0.89812980,2.54060000
706.95655926,0.89812980,2.30684000
706.98989526,0.89197830,1.99311000
707.02323126,0.88582670,1.65477300
707.05656726,0.87352360,1.28567900
707.08990326,0.86737200,0.94734250
707.12323926,0.86122040,0.58439960
707.15657526,0.85506890,0.25221450
707.18991126,0.84891720,-0.03690945
707.22324726,0.83046260,-0.24606300
707.25658326,0.81200780,-0.45521650
707.28991926,0.79970470,-0.59670270
707.32325526,0.79970470,-0.70743110
707.35659127,0.78740150,-0.73818890
707.38992727,0.78124990,-0.68897630
707.42326327,0.77509840,-0.62130900
707.45659927,0.76279520,-0.52288380
707.48993527,0.75049200,-0.42445860
707.52327127,0.73818890,-0.27682080
707.55660727,0.71358260,-0.17224410
707.58994327,0.70127950,-0.01845472
707.62327927,0.70127950,0.08612204
707.65661527,0.68282480,0.13533460
707.68995127,0.67052160,0.17224410
707.72328727,0.65821850,0.23375980
707.75662327,0.63976370,0.23991140
707.78995927,0.61515740,0.19685040
707.82329527,0.60285430,0.17839570
707.85663127,0.59670270,0.17839570
707.88996727,0.57824800,0.13533460
707.92330327,0.55979330,0.14148620
707.95663927,0.55364170,0.14148620
707.98997527,0.53518700,0.19685040
708.02331127,0.52288380,0.27682080
708.05664727,0.49827750,0.40600390
708.08998327,0.48597440,0.47982280
708.12331927,0.47367120,0.64591530
708.15665527,0.46751960,0.79970470
708.18999127,0.44291340,0.94119090
708.22332727,0.43061020,1.03961600
708.25666327,0.40600390,1.18110200
708.28999927,0.39370070,1.24877000
708.32333528,0.37524600,1.33489200
708.35667128,0.37524600,1.39640700
708.39000728,0.35679130,1.35949800
708.42334328,0.34448820,1.32874000
708.45667928,0.33218500,1.26722400
708.49001528,0.31373030,1.19955700
708.52335128,0.28912400,1.11958700
708.55668728,0.28912400,1.00885800
708.59002328,0.28912400,0.89812980
708.62335928,0.27682080,0.79355310
708.65669528,0.26451770,0.71358260
708.69003128,0.25836610,0.64591530
708.72336728,0.24606300,0.55364170
708.75670328,0.23375980,0.49212600
708.79003928,0.21530510,0.46136810
708.82337528,0.20915350,0.43061020
708.85671128,0.20915350,0.39370070
708.89004728,0.20300200,0.43061020
708.92338328,0.19685040,0.42445860
708.95671928,0.19069880,0.47367120
708.99005528,0.18454720,0.46136810
709.02339128,0.17224410,0.48597440
709.05672728,0.17224410,0.47982280
709.09006328,0.17224410,0.46751960
709.12339928,0.16609250,0.41215550
709.15673528,0.15994090,0.35679130
709.19007128,0.15994090,0.23375980
709.22340728,0.16609250,0.09227362
709.25674328,0.15994090,-0.08612204
709.29007928,0.15994090,-0.26451770
709.32341529,0.16609250,-0.46136810
709.35675129,0.17224410,-0.68897630
709.39008729,0.16609250,-0.86737200
709.42342329,0.16609250,-1.00885800
709.45675929,0.16609250,-1.11958700
709.49009529,0.16609250,-1.18110200
709.52343129,0.16609250,-1.19340500
709.55676729,0.17224410,-1.17495100
709.59010329,0.17224410,-1.08267700
709.62343929,0.17839570,-0.97810030
709.65677529,0.18454720,-0.81815940
709.69011129,0.19069880,-0.65821850
709.72344729,0.19069880,-0.47982280
709.75678329,0.19685040,-0.33833660
709.79011929,0.20915350,-0.19685040
709.82345529,0.21530510,-0.10457680
709.85679129,0.22145670,-0.03075787
709.89012729,0.23375980,-0.00615157
709.92346329,0.23991140,0.02460630
709.95679929,0.23991140,-0.01845472
709.99013529,0.25836610,-0.03075787
710.02347129,0.26451770,-0.04306102
710.05680729,0.25836610,-0.10457680
710.09014329,0.27682080,-0.11072830
710.12347929,0.28912400,-0.14148620
710.15681529,0.30142710,-0.15994090
710.19015129,0.31373030,-0.16609250
710.22348729,0.32603340,-0.13533460
710.25682329,0.32603340,-0.12303150
710.29015930,0.33833660,-0.10457680
710.32349530,0.35063970,-0.08612204
710.35683130,0.35679130,-0.04306102
710.39016730,0.36909450,0.01845472
710.42350330,0.38139760,0.04921259
710.45683930,0.39370070,0.11687990
710.49017530,0.40600390,0.17839570
710.52351130,0.40600390,0.25221450
710.55684730,0.42445860,0.36909450
710.59018330,0.42445860,0.53518700
710.62351930,0.43061020,0.67667320
710.65685530,0.43061020,0.81200780
710.69019130,0.44291340,0.98425190
710.72352730,0.44906490,1.14419300
710.75686330,0.45521650,1.30413400
710.79019930,0.46136810,1.41486200
710.82353530,0.46751960,1.53789400
710.85687130,0.47367120,1.67938000
710.89020730,0.46751960,1.74089600
710.92354330,0.47367120,1.77165300
710.95687930,0.48597440,1.77780500
710.99021530,0.47982280,1.77780500
711.02355130,0.48597440,1.70398600
711.05688730,0.48597440,1.62401600
711.09022330,0.48597440,1.47022600
711.12355930,0.48597440,1.34719500
711.15689530,0.48597440,1.20570900
711.19023130,0.49827750,1.06422200
711.22356730,0.49827750,0.91658460
711.25690331,0.49212600,0.73203740
711.29023931,0.49212600,0.59055110
711.32357531,0.49212600,0.43676180
711.35691131,0.49212600,0.34448820
711.39024731,0.48597440,0.26451770
711.42358331,0.47982280,0.20300200
711.45691931,0.47982280,0.17224410
711.49025531,0.47982280,0.20300200
711.52359131,0.46751960,0.27682080
711.55692731,0.46751960,0.39370070
711.59026331,0.44906490,0.49212600
711.62359931,0.43676180,0.62130900
711.65693531,0.43676180,0.77509840
711.69027131,0.43061020,0.87967510
711.72360731,0.42445860,0.98425190
711.75694331,0.41215550,1.07037400
711.79027931,0.40600390,1.08267700
711.82361531,0.39370070,1.08882900
711.85695131,0.38754920,1.02731300
711.89028731,0.37524600,0.94734250
711.92362331,0.36909450,0.83046260
711.95695931,0.35679130,0.67052160
711.99029531,0.33833660,0.44906490
712.02363131,0.32603340,0.22760820
712.05696731,0.31373030,0.01845472
712.09030331,0.29527560,-0.14148620
712.12363931,0.28297240,-0.27682080
712.15697531,0.26451770,-0.43676180
712.19031131,0.25221450,-0.55364170
712.22364732,0.25221450,-0.64591530
712.25698332,0.23991140,-0.70127950
712.29031932,0.23375980,-0.68282480
712.32365532,0.22145670,-0.67052160
712.35699132,0.22145670,-0.63976370
712.39032732,0.20915350,-0.59055110
712.42366332,0.20300200,-0.47982280
712.45699932,0.17839570,-0.39370070
712.49033532,0.17224410,-0.28912400
712.52367132,0.15378940,-0.14763780
712.55700732,0.14763780,-0.08612204
712.59034332,0.13533460,-0.00615157
712.62367932,0.11687990,0.07997046
712.65701532,0.09842519,0.14763780
712.69035132,0.08612204,0.19685040
712.72368732,0.07997046,0.20915350
712.75702332,0.06766732,0.23991140
712.79035932,0.05536417,0.28912400
712.82369532,0.04921259,0.28297240
712.85703132,0.03690945,0.29527560
712.89036732,0.03075787,0.25836610
712.92370332,0.00615157,0.25836610
712.95703932,0.00000000,0.27066930
712.99037532,-0.01230315,0.31373030
713.02371132,-0.01230315,0.36294290
713.05704732,-0.01230315,0.43061020
713.09038332,-0.01845472,0.52903540
713.12371932,-0.01230315,0.59670270
713.15705532,-0.01845472,0.68282480
713.19039133,-0.02460630,0.74434050
713.22372733,-0.03690945,0.83661410
713.25706333,-0.04306102,0.91658460
713.29039933,-0.05536417,0.93503930
713.32373533,-0.05536417,0.96579720
713.35707133,-0.05536417,0.99040350
713.39040733,-0.04921259,0.95964560
713.42374333,-0.04921259,0.91043300
713.45707933,-0.03690945,0.86122040
713.49041533,-0.03690945,0.82431100
713.52375133,-0.04306102,0.73818890
713.55708733,-0.04306102,0.73203740
713.59042333,-0.04306102,0.73818890
713.62375933,-0.03690945,0.75049200
713.65709533,-0.03690945,0.79970470
713.69043133,-0.03690945,0.91043300
713.72376733,-0.04306102,1.02116100
713.75710333,-0.03075787,1.13189000
713.79043933,-0.02460630,1.27952700
713.82377533,-0.00615157,1.42101400
713.85711133,-0.01230315,1.55019700
713.89044733,0.00615157,1.62401600
713.92378333,0.00615157,1.66092500
713.95711933,0.02460630,1.71013800
713.99045533,0.03690945,1.65477300
714.02379133,0.05536417,1.59325800
714.05712733,0.07381889,1.44562000
714.09046333,0.09842519,1.28567900
714.12379933,0.11072830,1.10728300
714.15713533,0.12303150,0.91658460
714.19047134,0.14148620,0.73203740
714.22380734,0.15994090,0.52288380
714.25714334,0.17224410,0.32603340
714.29047934,0.18454720,0.16609250
714.32381534,0.19685040,0.03075787
714.35715134,0.22760820,-0.09842519
714.39048734,0.24606300,-0.16609250
714.42382334,0.27066930,-0.24606300
714.45715934,0.28912400,-0.29527560
714.49049534,0.30757870,-0.34448820
714.52383134,0.33833660,-0.35679130
714.55716734,0.36294290,-0.39985230
714.59050334,0.39370070,-0.46136810
714.62383934,0.42445860,-0.47367120
714.65717534,0.44291340,-0.49212600
714.69051134,0.46751960,-0.54133860
714.72384734,0.49827750,-0.53518700
714.75718334,0.52903540,-0.53518700
714.79051934,0.55979330,-0.49827750
714.82385534,0.59055110,-0.44906490
714.85719134,0.60900590,-0.40600390
714.89052734,0.63976370,-0.28912400
714.92386334,0.66437010,-0.20915350
714.95719934,0.70127950,-0.14763780
714.99053534,0.73818890,-0.07381889
715.02387134,0.76894680,-0.00615157
715.05720734,0.80585630,0.09842519
715.09054334,0.83661410,0.12303150
715.12387934,0.86122040,0.14148620
715.15721535,0.89197830,0.12918310
715.19055135,0.91658460,0.07997046
715.22388735,0.95349410,0.00000000
715.25722335,0.98425190,-0.01230315
715.29055935,1.01501000,-0.09227362
715.32389535,1.04576800,-0.14148620
715.35723135,1.08267700,-0.15994090
715.39056735,1.11343500,-0.18454720
715.42390335,1.15034400,-0.13533460
715.45723935,1.18110200,-0.10457680
715.49057535,1.21186000,-0.03075787
715.52391135,1.24261800,0.06766732
715.55724735,1.27337600,0.20915350
715.59058335,1.30413400,0.38139760
715.62391935,1.34104300,0.54133860
715.65725535,1.37180100,0.70743110
715.69059135,1.40255900,0.91658460
715.72392735,1.42716500,1.07652500
715.75726335,1.45177200,1.24261800
715.79059935,1.47022600,1.37180100
715.82393535,1.50098400,1.48253000
715.85727135,1.51943900,1.53789400
715.89060735,1.54404500,1.59940900
715.92394335,1.57480300,1.65477300
715.95727935,1.59940900,1.63016700
715.99061535,1.62401600,1.60556100
716.02395135,1.63631900,1.55019700
716.05728735,1.64862200,1.46407500
716.09062335,1.66707700,1.39025600
716.12395936,1.68553100,1.27337600
716.15729536,1.71013800,1.16264800
716.19063136,1.73474400,1.09498000
716.22396736,1.74089600,1.03961600
716.25730336,1.75319900,0.96579720
716.29063936,1.76550200,0.92888770
716.32397536,1.77780500,0.91658460
716.35731136,1.78395700,0.90428140
716.39064736,1.79626000,0.91043300
716.42398336,1.80856300,0.94734250
716.45731936,1.82086600,1.00885800
716.49065536,1.82701800,1.07037400
716.52399136,1.84547200,1.11958700
716.55732736,1.85162400,1.15034400
716.59066336,1.85777500,1.17495100
716.62399936,1.85777500,1.21186000
716.65733536,1.85162400,1.21186000
716.69067136,1.85162400,1.15034400
716.72400736,1.85162400,1.10113200
716.75734336,1.83316900,0.99655500
716.79067936,1.82701800,0.87967510
716.82401536,1.81471400,0.72588580
716.85735136,1.80856300,0.59670270
716.89068736,1.79626000,0.41215550
716.92402336,1.79010800,0.22760820
716.95735936,1.78395700,0.07997046
716.99069536,1.77165300,-0.08612204
717.02403136,1.75935000,-0.18454720
717.05736736,1.74089600,-0.26451770
717.09070337,1.72859200,-0.31988190
717.12403937,1.71013800,-0.30757870
717.15737537,1.70398600,-0.29527560
717.19071137,1.69168300,-0.25221450
717.22404737,1.66092500,-0.17224410
717.25738337,1.64862200,-0.09842519
717.29071937,1.63016700,0.01845472
717.32405537,1.61171300,0.12303150
717.35739137,1.59325800,0.20915350
717.39072737,1.56865100,0.30142710
717.42406337,1.54404500,0.31373030
717.45739937,1.51328700,0.31373030
717.49073537,1.48868100,0.28297240
717.52407137,1.46407500,0.20915350
717.55740737,1.44562000,0.09842519
717.59074337,1.42101400,-0.04921259
717.62407937,1.40255900,-0.23375980
717.65741537,1.39025600,-0.42445860
717.69075137,1.37180100,-0.62130900
717.72408737,1.34719500,-0.83661410
717.75742337,1.32258800,-0.99040350
717.79075937,1.29798200,-1.16879900
717.82409537,1.27337600,-1.26722400
717.85743137,1.25492100,-1.34104300
717.89076737,1.22416300,-1.37795300
717.92410337,1.19340500,-1.34104300
717.95743937,1.16264800,-1.23031500
717.99077537,1.13804100,-1.03961600
718.02411137,1.11958700,-0.84891720
718.05744738,1.09498000,-0.66437010
718.09078338,1.08267700,-0.41830710
718.12411938,1.05191900,-0.22760820
718.15745538,1.02731300,0.01845472
718.19079138,1.01501000,0.19069880
718.22412738,0.99655500,0.36294290
718.25746338,0.98425190,0.50442900
718.29079938,0.95964560,0.57209640
718.32413538,0.93503930,0.58439960
718.35747138,0.92273620,0.56594490
718.39080738,0.90428140,0.48597440
718.42414338,0.89197830,0.38754920
718.45747938,0.87352360,0.25221450
718.49081538,0.86737200,0.11687990
718.52415138,0.85506890,-0.07381889
718.55748738,0.84276570,-0.21530510
718.59082338,0.83046260,-0.36294290
718.62415938,0.81200780,-0.52288380
718.65749538,0.79970470,-0.65821850
718.69083138,0.78740150,-0.73818890
718.72416738,0.77509840,-0.79970470
718.75750338,0.76279520,-0.83661410
718.79083938,0.75664370,-0.81815940
718.82417538,0.74434050,-0.75049200
718.85751138,0.74434050,-0.61515740
718.89084738,0.73818890,-0.44291340
718.92418338,0.73203740,-0.27682080
718.95751938,0.71973420,-0.09227362
718.99085538,0.71358260,0.13533460
719.02419138,0.70127950,0.31988190
719.05752739,0.70127950,0.52288380
719.09086339,0.70127950,0.65821850
719.12419939,0.70127950,0.81815940
719.15753539,0.70127950,0.91658460
719.19087139,0.68897630,0.95964560
719.22420739,0.68897630,0.94734250
719.25754339,0.69512790,0.85506890
719.29087939,0.70127950,0.78124990
719.32421539,0.70127950,0.67667320
719.35755139,0.70127950,0.52903540
719.39088739,0.70127950,0.41830710
719.42422339,0.70127950,0.31988190
719.45755939,0.69512790,0.23375980
719.49089539,0.70743110,0.12303150
719.52423139,0.69512790,0.11072830
719.55756739,0.68897630,0.10457680
719.59090339,0.68282480,0.12918310
719.62423939,0.67667320,0.20300200
719.65757539,0.67667320,0.28912400
719.69091139,0.68282480,0.38139760
719.72424739,0.67667320,0.49827750
719.75758339,0.67052160,0.62746060
719.79091939,0.67052160,0.75049200
719.82425539,0.67052160,0.81200780
719.85759139,0.66437010,0.84891720
719.89092739,0.66437010,0.85506890
719.92426339,0.65821850,0.85506890
719.95759939,0.65821850,0.85506890
719.99093539,0.65821850,0.75664370
720.02427140,0.65821850,0.67052160
720.05760740,0.65821850,0.59670270
720.09094340,0.65206690,0.52288380
720.12427940,0.63976370,0.41215550
720.15761540,0.63361220,0.35679130
720.19095140,0.62130900,0.31988190
720.22428740,0.60900590,0.31373030
720.25762340,0.61515740,0.34448820
720.29095940,0.60900590,0.39985230
720.32429540,0.59670270,0.51058070
720.35763140,0.59055110,0.65206690
720.39096740,0.57209640,0.79355310
720.42430340,0.55979330,0.91043300
720.45763940,0.54749010,1.03961600
720.49097540,0.53518700,1.19340500
720.52431140,0.51058070,1.34719500
720.55764740,0.49827750,1.45177200
720.59098340,0.48597440,1.56250000
720.62431940,0.46751960,1.63631900
720.65765540,0.45521650,1.71628900
720.69099140,0.44906490,1.75935000
720.72432740,0.43676180,1.79010800
720.75766340,0.42445860,1.82086600
720.79099940,0.40600390,1.83316900
720.82433540,0.38754920,1.83316900
720.85767140,0.36909450,1.84547200
720.89100740,0.35063970,1.86392700
720.92434340,0.32603340,1.85162400
720.95767940,0.30757870,1.80241100
720.99101541,0.28297240,1.77780500
721.02435141,0.26451770,1.72859200
721.05768741,0.25221450,1.62401600
721.09102341,0.23375980,1.51943900
721.12435941,0.20915350,1.40255900
721.15769541,0.20300200,1.22416300
721.19103141,0.17839570,1.03346500
721.22436741,0.15994090,0.83046260
721.25770341,0.13533460,0.61515740
721.29103941,0.12303150,0.38139760
721.32437541,0.11072830,0.11687990
721.35771141,0.09842519,-0.14763780
721.39104741,0.08612204,-0.40600390
721.42438341,0.07381889,-0.61515740
721.45771941,0.05536417,-0.80585630
721.49105541,0.04306102,-0.99655500
721.52439141,0.02460630,-1.17495100
721.55772741,0.01230315,-1.29183100
721.59106341,0.00615157,-1.39640700
721.62439941,0.00000000,-1.42716500
721.65773541,0.00000000,-1.46407500
721.69107141,-0.01230315,-1.43331700
721.72440741,-0.02460630,-1.38410400
721.75774341,-0.03690945,-1.32258800
721.79107941,-0.03690945,-1.21186000
721.82441541,-0.03690945,-1.10113200
721.85775141,-0.04921259,-0.97810030
721.89108741,-0.05536417,-0.84276570
721.92442341,-0.05536417,-0.68282480
721.95775942,-0.06766732,-0.54133860
721.99109542,-0.07997046,-0.39985230
722.02443142,-0.07997046,-0.24606300
722.05776742,-0.07997046,-0.12303150
722.09110342,-0.09227362,-0.05536417
722.12443942,-0.09227362,0.04306102
722.15777542,-0.08612204,0.04921259
722.19111142,-0.08612204,0.06766732
722.22444742,-0.07381889,0.04306102
722.25778342,-0.06766732,-0.01230315
722.29111942,-0.05536417,-0.11072830
722.32445542,-0.04921259,-0.21530510
722.35779142,-0.03075787,-0.32603340
722.39112742,-0.01230315,-0.46136810
722.42446342,-0.00615157,-0.61515740
722.45779942,0.01845472,-0.73818890
722.49113542,0.03690945,-0.82431100
722.52447142,0.05536417,-0.87967510
722.55780742,0.07381889,-0.88582670
722.59114342,0.08612204,-0.84276570
722.62447942,0.11072830,-0.81815940
722.65781542,0.13533460,-0.69512790
722.69115142,0.14763780,-0.55364170
722.72448742,0.16609250,-0.38754920
722.75782342,0.19069880,-0.23375980
722.79115942,0.22760820,-0.09842519
722.82449542,0.24606300,0.07997046
722.85783142,0.27066930,0.24606300
722.89116742,0.29527560,0.35679130
722.92450343,0.32603340,0.40600390
722.95783943,0.35063970,0.40600390
722.99117543,0.38139760,0.36909450
723.02451143,0.41830710,0.27066930
723.05784743,0.44291340,0.11687990
723.09118343,0.47367120,-0.04921259
723.12451943,0.51058070,-0.27066930
723.15785543,0.53518700,-0.45521650
723.19119143,0.56594490,-0.65206690
723.22452743,0.58439960,-0.81815940
723.25786343,0.60900590,-0.97194880
723.29119943,0.63361220,-1.08882900
723.32453543,0.66437010,-1.18110200
723.35787143,0.68897630,-1.21801200
723.39120743,0.71358260,-1.19340500
723.42454343,0.74434050,-1.18110200
723.45787943,0.77509840,-1.11958700
723.49121543,0.81200780,-1.02116100
723.52455143,0.84891720,-0.90428140
723.55788743,0.87352360,-0.78740150
723.59122343,0.89812980,-0.63976370
723.62455943,0.92888770,-0.46751960
723.65789543,0.95349410,-0.30757870
723.69123143,0.98425190,-0.14148620
723.72456743,1.00270700,0.03075787
723.75790343,1.02731300,0.22760820
723.79123943,1.04576800,0.47367120
723.82457543,1.06422200,0.68282480
723.85791143,1.08267700,0.89197830
723.89124743,1.11343500,1.13189000
723.92458344,1.13189000,1.37180100
723.95791944,1.13804100,1.64862200
723.99125544,1.15649600,1.87007900
724.02459144,1.16879900,2.09768700
724.05792744,1.17495100,2.30068900
724.09126344,1.18110200,2.52214600
724.12459944,1.18725400,2.75590500
724.15793544,1.19955700,2.92199800
724.19127144,1.20570900,3.10039400
724.22460744,1.21186000,3.26648600
724.25794344,1.21801200,3.42642700
724.29127944,1.22416300,3.53715500
724.32461544,1.23031500,3.62942900
724.35795144,1.23031500,3.60482300
724.39128744,1.22416300,3.50639700
724.42462344,1.21801200,3.42027500
724.45795944,1.22416300,3.22342500
724.49129544,1.22416300,2.95275600
724.52463144,1.22416300,2.62057100
724.55796744,1.21801200,2.25147600
724.59130344,1.21186000,1.82086600
724.62463944,1.20570900,1.39640700
724.65797544,1.19340500,0.95349410
724.69131144,1.17495100,0.54749010
724.72464744,1.15649600,0.20300200
724.75798344,1.14419300,-0.05536417
724.79131944,1.11958700,-0.29527560
724.82465544,1.10728300,-0.40600390
724.85799144,1.08882900,-0.43061020
724.89132745,1.06422200,-0.42445860
724.92466345,1.04576800,-0.29527560
724.95799945,1.02116100,-0.10457680
724.99133545,1.00270700,0.09227362
725.02467145,0.98425190,0.26451770
725.05800745,0.95349410,0.51673230
725.09134345,0.93503930,0.72588580
725.12467945,0.91043300,0.84276570
725.15801545,0.87967510,0.99040350
725.19135145,0.84891720,1.05807100
725.22468745,0.83046260,1.05807100
725.25802345,0.78740150,1.02116100
725.29135945,0.76894680,0.94734250
725.32469545,0.75049200,0.79970470
725.35803145,0.71973420,0.64591530
725.39136745,0.68282480,0.48597440
725.42470345,0.65821850,0.31373030
725.45803945,0.63361220,0.15378940
725.49137545,0.60285430,0.00000000
725.52471145,0.57209640,-0.11687990
725.55804745,0.53518700,-0.21530510
725.59138345,0.49827750,-0.31373030
725.62471945,0.46136810,-0.35679130
725.65805545,0.43061020,-0.39370070
725.69139145,0.39985230,-0.43676180
725.72472745,0.35679130,-0.46136810
725.75806345,0.33218500,-0.51673230
725.79139945,0.30142710,-0.54749010
725.82473545,0.27066930,-0.59055110
725.85807146,0.23375980,-0.70743110
725.89140746,0.20300200,-0.74434050
725.92474346,0.15994090,-0.82431100
725.95807946,0.12918310,-0.94119090
725.99141546,0.10457680,-1.03346500
726.02475146,0.07997046,-1.10728300
726.05808746,0.04921259,-1.17495100
726.09142346,0.02460630,-1.21186000
726.12475946,0.00000000,-1.20570900
726.15809546,-0.01845472,-1.19955700
726.19143146,-0.04306102,-1.16264800
726.22476746,-0.07381889,-1.12573800
726.25810346,-0.11072830,-1.11958700
726.29143946,-0.14148620,-1.08882900
726.32477546,-0.17839570,-1.05807100
726.35811146,-0.20300200,-1.06422200
726.39144746,-0.22760820,-1.08882900
726.42478346,-0.24606300,-1.09498000
726.45811946,-0.27066930,-1.13804100
726.49145546,-0.28912400,-1.18725400
726.52479146,-0.31373030,-1.23646700
726.55812746,-0.33833660,-1.27952700
726.59146346,-0.35679130,-1.29798200
726.62479946,-0.38139760,-1.32258800
726.65813546,-0.39370070,-1.28567900
726.69147146,-0.40600390,-1.18725400
726.72480746,-0.43061020,-1.08882900
726.75814346,-0.44291340,-0.89812980
726.79147946,-0.46136810,-0.70743110
726.82481547,-0.47367120,-0.47982280
726.85815147,-0.49827750,-0.19069880
726.89148747,-0.52288380,0.07997046
726.92482347,-0.54133860,0.36294290
726.95815947,-0.55364170,0.64591530
726.99149547,-0.57824800,0.90428140
727.02483147,-0.59055110,1.20570900
727.05816747,-0.60900590,1.42716500
727.09150347,-0.62130900,1.54404500
727.12483947,-0.63976370,1.68553100
727.15817547,-0.65821850,1.73474400
727.19151147,-0.67052160,1.70398600
727.22484747,-0.68897630,1.58710600
727.25818347,-0.70127950,1.45792300
727.29151947,-0.71358260,1.24261800
727.32485547,-0.71973420,0.97194880
727.35819147,-0.72588580,0.70743110
727.39152747,-0.74434050,0.44906490
727.42486347,-0.75049200,0.14148620
727.45819947,-0.75664370,-0.17224410
727.49153547,-0.76279520,-0.46136810
727.52487147,-0.76894680,-0.64591530
727.55820747,-0.77509840,-0.89197830
727.59154347,-0.78740150,-1.02116100
727.62487947,-0.78740150,-1.11958700
727.65821547,-0.79355310,-1.17495100
727.69155147,-0.80585630,-1.23646700
727.72488747,-0.81200780,-1.23646700
727.75822347,-0.82431100,-1.23646700
727.79155948,-0.83661410,-1.21186000
727.82489548,-0.84276570,-1.15034400
727.85823148,-0.84891720,-1.12573800
727.89156748,-0.84891720,-1.10113200
727.92490348,-0.85506890,-1.06422200
727.95823948,-0.86737200,-1.04576800
727.99157548,-0.87352360,-1.03346500
728.02491148,-0.87352360,-1.10113200
728.05824748,-0.87967510,-1.11958700
728.09158348,-0.89197830,-1.12573800
728.12491948,-0.89197830,-1.21801200
728.15825548,-0.89197830,-1.26722400
728.19159148,-0.89812980,-1.37180100
728.22492748,-0.90428140,-1.43331700
728.25826348,-0.90428140,-1.51943900
728.29159948,-0.90428140,-1.58710600
728.32493548,-0.91043300,-1.59325800
728.35827148,-0.92273620,-1.63016700
728.39160748,-0.92273620,-1.63631900
728.42494348,-0.92888770,-1.58095500
728.45827948,-0.92888770,-1.49483300
728.49161548,-0.92888770,-1.35949800
728.52495148,-0.92888770,-1.26722400
728.55828748,-0.92273620,-1.06422200
728.59162348,-0.92273620,-0.91043300
728.62495948,-0.91658460,-0.78124990
728.65829548,-0.91043300,-0.62746060
728.69163148,-0.91043300,-0.46751960
728.72496748,-0.89812980,-0.33833660
728.75830348,-0.89812980,-0.25221450
728.79163949,-0.89197830,-0.17224410
728.82497549,-0.88582670,-0.17224410
728.85831149,-0.87352360,-0.15994090
728.89164749,-0.87352360,-0.15378940
728.92498349,-0.86737200,-0.17224410
728.95831949,-0.85506890,-0.20300200
728.99165549,-0.84891720,-0.22760820
729.02499149,-0.84276570,-0.22760820
729.05832749,-0.83046260,-0.21530510
729.09166349,-0.81815940,-0.19685040
729.12499949,-0.80585630,-0.17224410
729.15833549,-0.78124990,-0.11687990
729.19167149,-0.76894680,-0.03690945
729.22500749,-0.75664370,0.06766732
729.25834349,-0.74434050,0.22145670
729.29167949,-0.72588580,0.33833660
729.32501549,-0.70743110,0.40600390
729.35835149,-0.68897630,0.51673230
729.39168749,-0.66437010,0.59055110
729.42502349,-0.64591530,0.60285430
729.45835949,-0.63361220,0.58439960
729.49169549,-0.60900590,0.54133860
729.52503149,-0.58439960,0.42445860
729.55836749,-0.56594490,0.29527560
729.59170349,-0.54133860,0.13533460
729.62503949,-0.51673230,-0.04921259
729.65837549,-0.49212600,-0.23991140
729.69171149,-0.46751960,-0.46136810
729.72504749,-0.44291340,-0.67052160
729.75838350,-0.41215550,-0.86122040
729.79171950,-0.37524600,-0.99655500
729.82505550,-0.35063970,-1.11343500
729.85839150,-0.33218500,-1.16879900
729.89172750,-0.30757870,-1.19955700
729.92506350,-0.28297240,-1.19955700
729.95839950,-0.25221450,-1.19340500
729.99173550,-0.22760820,-1.15034400
730.02507150,-0.20300200,-1.04576800
730.05840750,-0.17839570,-0.99655500
730.09174350,-0.14763780,-0.94119090
730.12507950,-0.11687990,-0.83661410
730.15841550,-0.09227362,-0.78740150
730.19175150,-0.06151574,-0.67052160
730.22508750,-0.02460630,-0.60900590
730.25842350,0.01845472,-0.57824800
730.29175950,0.04306102,-0.54749010
730.32509550,0.07997046,-0.49212600
730.35843150,0.11687990,-0.47982280
730.39176750,0.13533460,-0.51673230
730.42510350,0.16609250,-0.53518700
730.45843950,0.19069880,-0.55979330
730.49177550,0.22760820,-0.60285430
730.52511150,0.25836610,-0.62130900
730.55844750,0.28297240,-0.64591530
730.59178350,0.31373030,-0.68897630
730.62511950,0.34448820,-0.69512790
